"age","workclass","educational.num","marital.status","occupation","relationship","gender","capital.gain","capital.loss","hours.per.week","income_.50K"
53,"Local-gov",14,"Widowed","Prof-specialty","Unmarried","Female",0,1669,35,"0"
27,"Local-gov",13,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,68,"0"
22,"State-gov",10,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
30,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,60,"1"
67,"Self-emp-inc",10,"Married-civ-spouse","Sales","Husband","Male",0,0,40,"0"
31,"Private",13,"Never-married","Exec-managerial","Own-child","Female",0,0,40,"0"
44,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,35,"0"
20,"Private",10,"Divorced","Other-service","Own-child","Female",0,0,29,"0"
29,"Private",13,"Never-married","Exec-managerial","Not-in-family","Male",0,0,35,"0"
50,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,40,"0"
51,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,60,"0"
31,"Private",9,"Separated","Handlers-cleaners","Not-in-family","Male",0,0,65,"0"
17,"Private",7,"Never-married","Handlers-cleaners","Own-child","Male",0,0,25,"0"
41,"Private",9,"Divorced","Craft-repair","Unmarried","Female",0,0,40,"0"
48,"Self-emp-inc",9,"Married-civ-spouse","Craft-repair","Husband","Male",7298,0,50,"1"
61,"Self-emp-not-inc",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,12,"0"
21,"Private",10,"Never-married","Adm-clerical","Not-in-family","Female",0,0,30,"0"
58,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",7688,0,40,"1"
53,"Private",9,"Widowed","Adm-clerical","Not-in-family","Female",0,0,40,"0"
43,"Private",9,"Divorced","Exec-managerial","Unmarried","Female",0,0,47,"1"
58,"Private",10,"Married-civ-spouse","Adm-clerical","Wife","Female",0,0,32,"0"
28,"Private",7,"Divorced","Other-service","Unmarried","Female",0,0,40,"0"
19,"Private",10,"Never-married","Other-service","Own-child","Female",0,0,20,"0"
43,"Self-emp-not-inc",10,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,84,"0"
41,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,60,"0"
41,"Private",4,"Divorced","Craft-repair","Not-in-family","Male",0,1590,40,"0"
29,"Private",3,"Married-civ-spouse","Handlers-cleaners","Not-in-family","Male",0,0,40,"0"
47,"Private",14,"Divorced","Tech-support","Not-in-family","Male",0,0,40,"0"
59,"Private",13,"Widowed","Exec-managerial","Not-in-family","Female",0,0,40,"0"
17,"Private",9,"Never-married","Sales","Own-child","Female",0,0,20,"0"
20,"Private",10,"Never-married","Other-service","Own-child","Female",0,0,10,"0"
44,"Private",10,"Married-spouse-absent","Adm-clerical","Unmarried","Female",0,0,40,"0"
61,"Local-gov",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"0"
49,"Self-emp-inc",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
38,"Self-emp-not-inc",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,50,"0"
45,"Private",14,"Separated","Tech-support","Unmarried","Female",0,0,36,"0"
20,"Private",10,"Never-married","Sales","Own-child","Female",0,0,28,"0"
54,"Private",10,"Never-married","Other-service","Not-in-family","Female",0,0,40,"0"
26,"Private",10,"Never-married","Other-service","Not-in-family","Female",0,0,40,"0"
21,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
44,"Private",15,"Married-civ-spouse","Prof-specialty","Husband","Male",99999,0,60,"1"
27,"Local-gov",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,35,"0"
28,"Private",14,"Married-civ-spouse","Sales","Husband","Male",0,0,60,"1"
56,"Private",10,"Divorced","Adm-clerical","Not-in-family","Female",0,0,40,"0"
30,"Federal-gov",9,"Separated","Adm-clerical","Other-relative","Male",0,0,35,"0"
35,"Private",13,"Separated","Sales","Not-in-family","Male",0,0,50,"1"
27,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
45,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,1887,40,"1"
54,"Self-emp-inc",10,"Married-civ-spouse","Sales","Husband","Male",0,0,45,"1"
47,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
46,"Private",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,60,"0"
51,"Self-emp-not-inc",9,"Divorced","Sales","Not-in-family","Male",0,0,40,"0"
60,"Self-emp-inc",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"0"
27,"Private",12,"Never-married","Adm-clerical","Other-relative","Female",0,0,60,"0"
24,"Private",10,"Never-married","Handlers-cleaners","Own-child","Male",0,0,24,"0"
47,"Private",9,"Married-civ-spouse","Sales","Husband","Male",4386,0,45,"1"
45,"Self-emp-not-inc",9,"Married-civ-spouse","Other-service","Husband","Male",3411,0,40,"0"
63,"Private",2,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
25,"Self-emp-not-inc",9,"Married-civ-spouse","Craft-repair","Husband","Male",7298,0,40,"1"
35,"Self-emp-not-inc",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,40,"0"
58,"Self-emp-inc",9,"Married-civ-spouse","Sales","Wife","Female",15024,0,35,"1"
34,"Self-emp-not-inc",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,55,"1"
53,"Private",9,"Divorced","Sales","Own-child","Female",0,0,35,"0"
38,"Local-gov",13,"Divorced","Prof-specialty","Own-child","Female",0,0,38,"0"
64,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,25,"0"
54,"Private",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,60,"0"
50,"Private",14,"Married-civ-spouse","Sales","Husband","Male",0,0,60,"0"
46,"Private",11,"Divorced","Tech-support","Other-relative","Female",0,0,36,"0"
47,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"1"
36,"Self-emp-not-inc",15,"Married-civ-spouse","Sales","Husband","Male",0,0,30,"1"
37,"Private",1,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,40,"0"
50,"Private",15,"Never-married","Prof-specialty","Other-relative","Female",0,1590,25,"0"
70,"Self-emp-not-inc",9,"Married-civ-spouse","Tech-support","Wife","Female",0,0,24,"0"
21,"Private",6,"Never-married","Other-service","Own-child","Male",0,0,25,"0"
22,"Private",10,"Never-married","Handlers-cleaners","Own-child","Female",0,0,13,"0"
21,"Private",9,"Never-married","Other-service","Own-child","Female",0,0,19,"0"
44,"Local-gov",14,"Divorced","Prof-specialty","Not-in-family","Female",0,0,50,"1"
22,"Private",10,"Never-married","Sales","Own-child","Male",0,0,20,"0"
28,"Private",4,"Divorced","Other-service","Unmarried","Female",0,0,50,"0"
50,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",7688,0,40,"1"
52,"Private",9,"Divorced","Craft-repair","Unmarried","Female",0,0,50,"0"
30,"Private",7,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,60,"0"
48,"Private",13,"Married-civ-spouse","Adm-clerical","Husband","Male",7688,0,40,"1"
48,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,55,"0"
25,"Private",13,"Never-married","Exec-managerial","Not-in-family","Male",0,0,50,"0"
43,"Self-emp-not-inc",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"0"
24,"Private",10,"Never-married","Machine-op-inspct","Not-in-family","Male",0,0,40,"0"
37,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
29,"Local-gov",10,"Never-married","Exec-managerial","Not-in-family","Female",0,0,50,"0"
24,"Self-emp-inc",13,"Never-married","Exec-managerial","Own-child","Male",0,0,40,"0"
26,"Private",4,"Never-married","Craft-repair","Not-in-family","Male",0,0,40,"0"
65,"Local-gov",4,"Married-civ-spouse","Exec-managerial","Husband","Male",0,1411,40,"0"
31,"Private",13,"Divorced","Handlers-cleaners","Own-child","Male",0,0,40,"0"
59,"Private",9,"Widowed","Machine-op-inspct","Not-in-family","Female",0,0,40,"0"
18,"Private",8,"Never-married","Handlers-cleaners","Own-child","Male",0,0,20,"0"
35,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,45,"1"
39,"Private",9,"Separated","Other-service","Other-relative","Male",0,0,40,"0"
21,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,35,"0"
24,"Private",7,"Married-civ-spouse","Sales","Husband","Male",0,0,40,"0"
48,"Private",16,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,60,"1"
48,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,50,"1"
27,"Private",13,"Divorced","Adm-clerical","Unmarried","Female",0,0,16,"0"
26,"Private",11,"Never-married","Other-service","Not-in-family","Male",0,0,40,"0"
29,"Private",11,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,43,"0"
50,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"0"
59,"Private",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"1"
40,"Private",9,"Married-civ-spouse","Sales","Husband","Male",7298,0,45,"1"
28,"Private",11,"Never-married","Handlers-cleaners","Not-in-family","Male",0,0,45,"0"
62,"Private",9,"Widowed","Adm-clerical","Not-in-family","Female",0,0,42,"0"
53,"Local-gov",16,"Divorced","Prof-specialty","Not-in-family","Female",10520,0,40,"1"
37,"Private",11,"Never-married","Adm-clerical","Not-in-family","Female",4101,0,35,"0"
50,"Self-emp-not-inc",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,60,"1"
19,"Self-emp-not-inc",7,"Never-married","Adm-clerical","Own-child","Female",0,0,30,"0"
52,"State-gov",14,"Divorced","Prof-specialty","Not-in-family","Female",0,0,40,"0"
28,"Self-emp-not-inc",11,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,80,"0"
34,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,45,"0"
21,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,35,"0"
43,"Private",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"1"
23,"Self-emp-not-inc",7,"Never-married","Handlers-cleaners","Not-in-family","Male",0,0,40,"0"
44,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",7688,0,60,"1"
73,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,10,"1"
40,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,60,"1"
37,"Private",6,"Never-married","Craft-repair","Own-child","Male",0,0,35,"0"
40,"State-gov",10,"Divorced","Sales","Not-in-family","Female",0,0,40,"0"
21,"Private",7,"Never-married","Handlers-cleaners","Own-child","Male",0,0,40,"0"
19,"Private",10,"Never-married","Other-service","Own-child","Male",0,0,20,"0"
40,"Private",10,"Married-civ-spouse","Prof-specialty","Wife","Female",0,0,40,"0"
63,"Private",6,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
27,"Private",12,"Never-married","Prof-specialty","Not-in-family","Male",0,0,40,"0"
60,"Local-gov",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"0"
51,"State-gov",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
19,"Private",2,"Never-married","Machine-op-inspct","Other-relative","Male",0,0,40,"0"
31,"Private",12,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
22,"Private",10,"Never-married","Sales","Not-in-family","Female",0,0,40,"0"
56,"Federal-gov",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
62,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"1"
47,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,50,"1"
26,"Private",8,"Never-married","Craft-repair","Not-in-family","Male",0,0,40,"0"
33,"Private",4,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
21,"Private",9,"Never-married","Machine-op-inspct","Own-child","Male",0,0,60,"0"
52,"Private",10,"Divorced","Transport-moving","Not-in-family","Male",0,0,84,"0"
33,"Private",9,"Never-married","Tech-support","Not-in-family","Male",0,0,45,"0"
29,"Private",9,"Divorced","Handlers-cleaners","Own-child","Male",0,0,50,"0"
48,"Private",9,"Divorced","Handlers-cleaners","Unmarried","Female",0,0,40,"0"
49,"Self-emp-inc",10,"Married-civ-spouse","Exec-managerial","Wife","Female",0,1977,60,"1"
42,"Private",9,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,55,"1"
24,"Private",9,"Never-married","Adm-clerical","Not-in-family","Female",0,0,40,"0"
25,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
36,"Self-emp-not-inc",16,"Never-married","Prof-specialty","Not-in-family","Male",0,0,40,"1"
24,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,50,"0"
39,"Local-gov",12,"Never-married","Transport-moving","Not-in-family","Male",0,0,48,"0"
21,"Private",10,"Never-married","Craft-repair","Own-child","Male",0,0,20,"0"
37,"Private",4,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,45,"0"
21,"Private",9,"Never-married","Machine-op-inspct","Own-child","Male",0,0,40,"0"
52,"Private",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"1"
44,"Private",9,"Married-spouse-absent","Craft-repair","Unmarried","Male",0,0,40,"0"
52,"Local-gov",11,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,40,"1"
40,"Private",11,"Divorced","Prof-specialty","Not-in-family","Female",0,0,20,"0"
44,"Self-emp-not-inc",13,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"1"
58,"Self-emp-not-inc",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,60,"0"
55,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
63,"Private",5,"Separated","Farming-fishing","Not-in-family","Male",0,0,40,"0"
29,"Private",9,"Married-civ-spouse","Sales","Wife","Female",0,0,18,"0"
34,"Private",10,"Married-civ-spouse","Exec-managerial","Wife","Female",0,1485,40,"1"
40,"Self-emp-not-inc",13,"Married-AF-spouse","Prof-specialty","Husband","Male",7298,0,50,"1"
38,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"1"
22,"Private",7,"Separated","Other-service","Unmarried","Female",0,0,20,"0"
61,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,45,"1"
33,"Private",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,10,"0"
38,"Private",9,"Divorced","Prof-specialty","Not-in-family","Male",0,0,45,"0"
35,"Private",9,"Married-civ-spouse","Transport-moving","Not-in-family","Male",0,0,40,"0"
37,"Private",13,"Married-civ-spouse","Tech-support","Husband","Male",0,0,50,"1"
46,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
19,"Private",7,"Never-married","Sales","Unmarried","Female",0,0,25,"0"
39,"Private",3,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,54,"0"
60,"Self-emp-not-inc",10,"Married-civ-spouse","Sales","Husband","Male",0,0,50,"0"
25,"Private",9,"Never-married","Other-service","Not-in-family","Female",0,0,40,"0"
63,"Private",7,"Never-married","Farming-fishing","Not-in-family","Male",0,0,12,"0"
24,"Local-gov",10,"Married-civ-spouse","Adm-clerical","Wife","Female",0,0,40,"0"
49,"Local-gov",14,"Never-married","Prof-specialty","Not-in-family","Female",4650,0,40,"0"
47,"Self-emp-not-inc",10,"Divorced","Exec-managerial","Not-in-family","Female",0,0,65,"0"
33,"Private",9,"Married-civ-spouse","Tech-support","Wife","Female",0,1902,40,"1"
34,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
39,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
30,"Private",13,"Never-married","Exec-managerial","Not-in-family","Male",27828,0,60,"1"
39,"Private",10,"Married-spouse-absent","Adm-clerical","Unmarried","Female",0,0,40,"0"
37,"Self-emp-not-inc",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
45,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,55,"1"
27,"Self-emp-not-inc",5,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
38,"Self-emp-inc",13,"Never-married","Exec-managerial","Not-in-family","Male",0,0,60,"0"
31,"Private",5,"Never-married","Other-service","Unmarried","Female",0,0,20,"0"
19,"Private",10,"Never-married","Handlers-cleaners","Own-child","Male",0,0,16,"0"
56,"Local-gov",9,"Widowed","Adm-clerical","Not-in-family","Female",0,0,40,"0"
40,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,60,"1"
28,"State-gov",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"0"
39,"Federal-gov",15,"Never-married","Prof-specialty","Not-in-family","Male",0,0,55,"1"
55,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,42,"1"
23,"Private",9,"Never-married","Other-service","Not-in-family","Male",0,2339,45,"0"
28,"Private",9,"Never-married","Transport-moving","Not-in-family","Male",0,0,40,"0"
58,"Self-emp-not-inc",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
27,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
45,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
53,"Private",7,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,45,"0"
36,"Federal-gov",9,"Divorced","Adm-clerical","Not-in-family","Female",0,0,48,"0"
40,"Self-emp-inc",14,"Married-civ-spouse","Sales","Husband","Male",0,0,70,"1"
58,"State-gov",9,"Never-married","Adm-clerical","Not-in-family","Female",0,0,16,"0"
29,"Private",9,"Never-married","Craft-repair","Own-child","Male",0,0,40,"0"
49,"Private",15,"Never-married","Farming-fishing","Other-relative","Male",0,0,48,"0"
51,"Private",6,"Divorced","Craft-repair","Not-in-family","Female",0,0,35,"0"
44,"Local-gov",14,"Never-married","Prof-specialty","Not-in-family","Female",0,1669,40,"0"
20,"State-gov",9,"Never-married","Transport-moving","Own-child","Male",0,0,40,"0"
19,"Private",5,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
36,"Self-emp-not-inc",9,"Married-civ-spouse","Other-service","Wife","Female",0,0,20,"0"
31,"Self-emp-not-inc",12,"Married-civ-spouse","Other-service","Wife","Female",0,0,35,"1"
30,"Private",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,40,"0"
23,"Private",10,"Never-married","Machine-op-inspct","Own-child","Male",0,0,40,"0"
18,"Private",7,"Never-married","Other-service","Own-child","Male",0,0,10,"0"
50,"State-gov",10,"Divorced","Exec-managerial","Not-in-family","Female",0,0,40,"0"
42,"Self-emp-not-inc",12,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,50,"0"
30,"Private",9,"Married-civ-spouse","Other-service","Wife","Female",0,0,45,"0"
53,"Local-gov",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,43,"1"
44,"Private",10,"Married-civ-spouse","Sales","Husband","Male",0,0,50,"0"
32,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"0"
27,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",7298,0,40,"1"
